0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.003,1.321,0.003
0.023,0.341,0.003,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.003,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.003,1.321,0.003
0.023,0.341,0.003,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.026,0.341,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.003,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.000,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.341,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.026,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.321,0.003
0.023,0.339,0.002,1.319,0.003
0.026,0.339,0.002,1.319,0.003
0.023,0.339,0.002,1.319,0.003
0.026,0.339,0.002,1.319,0.003
0.023,0.339,0.002,1.319,0.003
0.023,0.337,0.002,1.319,0.003
0.026,0.337,0.002,1.319,0.003
0.023,0.337,0.002,1.319,0.003
0.023,0.336,0.002,1.319,0.003
0.023,0.333,0.002,1.319,0.003
0.023,0.331,0.002,1.319,0.003
0.023,0.330,0.002,1.319,0.003
0.026,0.327,0.002,1.321,0.003
0.026,0.319,0.002,1.321,0.003
0.023,0.314,0.002,1.321,0.003
0.026,0.310,0.002,1.321,0.003
0.023,0.305,0.002,1.321,0.003
0.023,0.302,0.002,1.321,0.003
0.023,0.296,0.002,1.321,0.003
0.023,0.288,0.002,1.321,0.003
0.023,0.284,0.002,1.321,0.003
0.023,0.281,0.002,1.321,0.003
0.023,0.276,0.002,1.321,0.003
0.023,0.270,0.002,1.321,0.003
0.023,0.265,0.002,1.321,0.003
0.023,0.264,0.002,1.321,0.003
0.026,0.261,0.002,1.321,0.003
0.026,0.258,0.002,1.321,0.003
0.023,0.255,0.002,1.321,0.003
0.023,0.250,0.002,1.322,0.003
0.026,0.249,0.002,1.322,0.003
0.026,0.247,0.002,1.322,0.003
0.026,0.244,0.002,1.322,0.003
0.026,0.242,0.002,1.322,0.003
0.023,0.241,0.002,1.324,0.003
0.026,0.241,0.002,1.324,0.003
0.023,0.241,0.002,1.327,0.003
0.023,0.239,0.002,1.328,0.003
0.023,0.239,0.002,1.330,0.003
0.026,0.239,0.002,1.331,0.003
0.028,0.239,0.002,1.333,0.003
0.029,0.239,0.002,1.336,0.003
0.031,0.239,0.002,1.338,0.003
0.032,0.239,0.002,1.339,0.003
0.034,0.239,0.002,1.342,0.003
0.037,0.238,0.002,1.345,0.003
0.038,0.238,0.002,1.347,0.003
0.041,0.238,0.002,1.350,0.003
0.044,0.236,0.002,1.353,0.003
0.046,0.235,0.002,1.355,0.003
0.052,0.232,0.002,1.359,0.003
0.055,0.230,0.002,1.364,0.003
0.058,0.229,0.003,1.365,0.003
0.061,0.227,0.002,1.368,0.003
0.064,0.224,0.002,1.371,0.003
0.071,0.221,0.002,1.376,0.003
0.077,0.218,0.002,1.379,0.003
0.078,0.216,0.002,1.384,0.003
0.083,0.213,0.002,1.385,0.003
0.084,0.212,0.002,1.390,0.003
0.089,0.209,0.002,1.393,0.003
0.094,0.204,0.002,1.401,0.003
0.097,0.201,0.002,1.405,0.003
0.100,0.198,0.002,1.410,0.003
0.101,0.195,0.002,1.414,0.003
0.106,0.190,0.002,1.422,0.003
0.109,0.186,0.002,1.425,0.003
0.110,0.183,0.002,1.430,0.003
0.114,0.179,0.002,1.433,0.003
0.115,0.176,0.002,1.437,0.003
0.118,0.173,0.002,1.440,0.003
0.123,0.167,0.002,1.447,0.003
0.124,0.164,0.002,1.451,0.003
0.127,0.161,0.002,1.453,0.003
0.129,0.158,0.002,1.456,0.003
0.132,0.155,0.002,1.457,0.003
0.135,0.153,0.002,1.459,0.003
0.140,0.146,0.002,1.463,0.003
0.143,0.144,0.002,1.463,0.003
0.146,0.141,0.002,1.465,0.003
0.149,0.138,0.002,1.466,0.003
0.156,0.132,0.002,1.468,0.003
0.160,0.129,0.002,1.468,0.003
0.164,0.126,0.002,1.468,0.003
0.167,0.124,0.002,1.470,0.003
0.170,0.121,0.002,1.468,0.003
0.175,0.120,0.002,1.470,0.003
0.184,0.115,0.002,1.470,0.003
0.187,0.112,0.002,1.470,0.003
0.192,0.110,0.002,1.470,0.003
0.196,0.109,0.002,1.470,0.003
0.204,0.106,0.002,1.471,0.003
0.209,0.104,0.002,1.471,0.003
0.213,0.103,0.002,1.471,0.003
0.218,0.101,0.002,1.471,0.003
0.221,0.100,0.002,1.471,0.003
0.230,0.097,0.002,1.471,0.003
0.236,0.095,0.002,1.471,0.003
0.242,0.094,0.002,1.471,0.003
0.249,0.092,0.002,1.471,0.003
0.255,0.091,0.002,1.471,0.003
0.265,0.087,0.002,1.471,0.003
0.270,0.087,0.002,1.473,0.003
0.276,0.086,0.002,1.473,0.003
0.281,0.086,0.002,1.473,0.003
0.287,0.084,0.002,1.474,0.003
0.291,0.083,0.003,1.474,0.003
0.302,0.081,0.002,1.474,0.003
0.307,0.080,0.002,1.476,0.003
0.313,0.078,0.002,1.476,0.003
0.318,0.078,0.002,1.476,0.003
0.324,0.077,0.002,1.477,0.003
0.334,0.075,0.002,1.479,0.003
0.341,0.075,0.002,1.479,0.003
0.345,0.075,0.002,1.479,0.003
0.350,0.074,0.002,1.480,0.003
0.356,0.074,0.002,1.480,0.003
0.360,0.072,0.002,1.480,0.003
0.371,0.071,0.002,1.480,0.003
0.376,0.071,0.002,1.480,0.003
0.380,0.069,0.002,1.480,0.003
0.387,0.067,0.002,1.480,0.003
0.393,0.067,0.002,1.482,0.003
0.397,0.066,0.002,1.480,0.003
0.408,0.064,0.002,1.482,0.003
0.414,0.064,0.002,1.482,0.003
0.420,0.064,0.002,1.480,0.003
0.425,0.064,0.002,1.482,0.003
0.433,0.063,0.002,1.482,0.003
0.446,0.063,0.002,1.482,0.003
0.454,0.063,0.002,1.482,0.003
0.460,0.063,0.002,1.482,0.003
0.466,0.063,0.002,1.482,0.003
0.474,0.063,0.002,1.482,0.003
0.488,0.063,0.002,1.482,0.003
0.495,0.064,0.002,1.483,0.003
0.502,0.063,0.002,1.483,0.003
0.509,0.064,0.002,1.482,0.003
0.523,0.063,0.002,1.483,0.003
0.531,0.063,0.002,1.483,0.003
0.537,0.063,0.002,1.483,0.003
0.552,0.064,0.002,1.485,0.003
0.560,0.063,0.002,1.485,0.003
0.568,0.063,0.002,1.486,0.003
0.575,0.063,0.002,1.488,0.003
0.583,0.063,0.003,1.489,0.003
0.597,0.063,0.002,1.494,0.003
0.603,0.063,0.002,1.496,0.003
0.609,0.063,0.002,1.499,0.003
0.617,0.063,0.002,1.502,0.003
0.630,0.063,0.002,1.506,0.003
0.637,0.063,0.002,1.509,0.003
0.646,0.063,0.002,1.513,0.003
0.653,0.063,0.002,1.514,0.003
0.661,0.063,0.002,1.517,0.003
0.678,0.063,0.002,1.522,0.003
0.686,0.063,0.002,1.525,0.003
0.695,0.063,0.002,1.526,0.003
0.703,0.063,0.002,1.529,0.003
0.710,0.063,0.002,1.531,0.003
0.727,0.063,0.002,1.537,0.003
0.735,0.064,0.002,1.539,0.003
0.746,0.063,0.002,1.542,0.003
0.753,0.063,0.002,1.543,0.003
0.772,0.063,0.002,1.548,0.003
0.781,0.063,0.002,1.549,0.003
0.788,0.063,0.002,1.551,0.003
0.798,0.063,0.002,1.552,0.003
0.805,0.063,0.002,1.554,0.003
0.824,0.063,0.002,1.557,0.003
0.833,0.063,0.002,1.559,0.003
0.844,0.063,0.002,1.559,0.003
0.853,0.063,0.002,1.559,0.003
0.862,0.063,0.002,1.559,0.003
0.870,0.063,0.002,1.559,0.003
0.888,0.063,0.002,1.560,0.003
0.897,0.063,0.002,1.559,0.003
0.905,0.061,0.002,1.560,0.003
0.913,0.061,0.002,1.560,0.003
0.928,0.060,0.002,1.560,0.003
0.934,0.060,0.002,1.560,0.003
0.942,0.058,0.002,1.560,0.003
0.946,0.057,0.002,1.560,0.003
0.953,0.055,0.002,1.560,0.003
0.959,0.055,0.002,1.562,0.003
0.971,0.054,0.002,1.562,0.003
0.977,0.054,0.002,1.563,0.003
0.982,0.054,0.002,1.563,0.003
0.988,0.054,0.002,1.563,0.003
0.994,0.054,0.002,1.563,0.003
1.005,0.054,0.002,1.563,0.003
1.008,0.054,0.002,1.563,0.003
1.012,0.054,0.002,1.563,0.003
1.017,0.054,0.002,1.563,0.003
1.019,0.054,0.002,1.563,0.003
1.022,0.054,0.002,1.562,0.003
1.029,0.054,0.002,1.563,0.003
1.034,0.054,0.002,1.562,0.003
1.037,0.052,0.002,1.563,0.003
1.042,0.054,0.002,1.563,0.003
1.046,0.054,0.002,1.562,0.003
1.051,0.054,0.002,1.562,0.003
1.060,0.054,0.002,1.562,0.003
1.066,0.052,0.002,1.563,0.003
1.072,0.052,0.002,1.563,0.003
1.075,0.052,0.002,1.563,0.003
1.081,0.052,0.002,1.563,0.003
1.091,0.051,0.002,1.563,0.003
1.095,0.049,0.002,1.563,0.003
1.100,0.048,0.002,1.563,0.003
1.106,0.046,0.002,1.563,0.003
1.111,0.044,0.002,1.563,0.003
1.118,0.043,0.002,1.563,0.003
1.131,0.037,0.002,1.563,0.003
1.138,0.032,0.002,1.563,0.003
1.144,0.028,0.002,1.565,0.003
1.150,0.023,0.002,1.565,0.003
1.166,0.012,0.002,1.568,0.003
1.172,0.008,0.002,1.569,0.003
1.180,0.002,0.002,1.571,0.003
1.186,-0.003,0.002,1.574,0.003
1.192,-0.009,0.002,1.575,0.003
1.204,-0.020,0.002,1.582,0.003
1.210,-0.026,0.002,1.586,0.003
1.218,-0.031,0.002,1.589,0.003
1.224,-0.037,0.002,1.592,0.003
1.232,-0.043,0.002,1.597,0.003
1.239,-0.049,0.002,1.601,0.003
1.253,-0.061,0.002,1.611,0.003
1.259,-0.067,0.002,1.614,0.003
1.266,-0.072,0.002,1.618,0.003
1.270,-0.077,0.002,1.623,0.003
1.281,-0.084,0.002,1.631,0.003
1.287,-0.087,0.002,1.634,0.003
1.292,-0.091,0.002,1.635,0.003
1.295,-0.092,0.002,1.638,0.003
1.299,-0.092,0.002,1.640,0.003
1.302,-0.094,0.002,1.643,0.003
1.308,-0.095,0.002,1.646,0.003
1.312,-0.095,0.002,1.647,0.003
1.315,-0.095,0.002,1.649,0.003
1.315,-0.095,0.002,1.651,0.003
1.322,-0.097,0.002,1.654,0.003
1.325,-0.097,0.002,1.654,0.003
1.327,-0.097,0.002,1.655,0.003
1.328,-0.098,0.002,1.655,0.003
1.331,-0.098,0.002,1.655,0.003
1.333,-0.100,0.002,1.657,0.003
1.338,-0.101,0.002,1.657,0.003
1.339,-0.101,0.003,1.657,0.003
1.342,-0.101,0.002,1.657,0.003
1.344,-0.101,0.002,1.658,0.003
1.345,-0.101,0.003,1.658,0.003
1.347,-0.103,0.002,1.658,0.003
1.353,-0.103,0.002,1.658,0.003
1.355,-0.101,0.003,1.658,0.003
1.358,-0.103,0.003,1.658,0.003
1.359,-0.103,0.003,1.658,0.003
1.364,-0.103,0.003,1.658,0.003
1.367,-0.101,0.003,1.658,0.003
1.368,-0.101,0.003,1.658,0.003
1.371,-0.103,0.005,1.658,0.003
1.374,-0.103,0.005,1.658,0.003
1.378,-0.103,0.005,1.658,0.003
1.382,-0.103,0.006,1.658,0.003
1.387,-0.103,0.006,1.658,0.003
1.388,-0.103,0.006,1.658,0.003
1.391,-0.101,0.008,1.658,0.003
1.394,-0.101,0.008,1.658,0.003
1.396,-0.103,0.008,1.657,0.003
1.401,-0.101,0.009,1.657,0.003
1.404,-0.103,0.009,1.655,0.003
1.405,-0.101,0.011,1.655,0.003
1.408,-0.103,0.011,1.655,0.003
1.410,-0.103,0.012,1.654,0.003
1.413,-0.103,0.017,1.652,0.003
1.414,-0.103,0.020,1.651,0.003
1.416,-0.101,0.021,1.649,0.003
1.417,-0.103,0.026,1.647,0.003
1.419,-0.103,0.029,1.646,0.003
1.420,-0.103,0.038,1.643,0.003
1.422,-0.103,0.044,1.640,0.003
1.422,-0.103,0.052,1.637,0.003
1.422,-0.103,0.057,1.634,0.003
1.422,-0.103,0.066,1.631,0.003
1.424,-0.104,0.081,1.623,0.003
1.424,-0.104,0.091,1.617,0.003
1.422,-0.107,0.098,1.612,0.003
1.424,-0.110,0.107,1.608,0.003
1.424,-0.114,0.117,1.601,0.003
1.424,-0.117,0.126,1.595,0.003
1.424,-0.127,0.143,1.582,0.003
1.424,-0.132,0.152,1.575,0.003
1.424,-0.140,0.160,1.566,0.003
1.424,-0.146,0.170,1.559,0.003
1.424,-0.155,0.178,1.549,0.003
1.424,-0.172,0.193,1.531,0.003
1.422,-0.179,0.202,1.522,0.003
1.424,-0.189,0.212,1.513,0.003
1.422,-0.198,0.221,1.502,0.003
1.424,-0.206,0.230,1.493,0.003
1.424,-0.215,0.239,1.483,0.003
1.424,-0.230,0.261,1.466,0.003
1.424,-0.239,0.272,1.460,0.003
1.424,-0.245,0.281,1.454,0.003
1.424,-0.252,0.290,1.447,0.003
1.424,-0.258,0.299,1.440,0.003
1.424,-0.264,0.310,1.434,0.003
1.422,-0.278,0.327,1.425,0.003
1.424,-0.285,0.334,1.422,0.003
1.424,-0.291,0.344,1.417,0.003
1.424,-0.296,0.350,1.416,0.003
1.422,-0.301,0.357,1.414,0.003
1.424,-0.311,0.370,1.413,0.003
1.424,-0.316,0.376,1.413,0.003
1.424,-0.321,0.382,1.413,0.003
1.424,-0.325,0.387,1.413,0.003
1.424,-0.331,0.394,1.413,0.003
1.424,-0.336,0.397,1.414,0.003
1.424,-0.339,0.400,1.413,0.003
1.424,-0.344,0.405,1.414,0.003
1.424,-0.347,0.408,1.413,0.003
1.424,-0.353,0.414,1.414,0.003
1.424,-0.356,0.417,1.414,0.003
1.424,-0.359,0.420,1.414,0.003
1.425,-0.364,0.425,1.414,0.003
1.425,-0.365,0.426,1.414,0.003
1.427,-0.368,0.430,1.416,0.003
1.428,-0.371,0.433,1.416,0.003
1.430,-0.373,0.434,1.417,0.003
1.433,-0.379,0.439,1.419,0.003
1.436,-0.382,0.442,1.419,0.003
1.439,-0.385,0.443,1.420,0.003
1.442,-0.387,0.446,1.422,0.003
1.443,-0.391,0.448,1.424,0.003
1.450,-0.396,0.454,1.427,0.003
1.453,-0.399,0.457,1.428,0.003
1.456,-0.400,0.460,1.428,0.003
1.459,-0.402,0.462,1.428,0.003
1.460,-0.405,0.463,1.430,0.003
1.465,-0.410,0.468,1.428,0.003
1.466,-0.411,0.469,1.428,0.003
1.466,-0.413,0.471,1.428,0.003
1.468,-0.414,0.471,1.428,0.003
1.470,-0.416,0.472,1.428,0.003
1.470,-0.419,0.474,1.428,0.003
1.470,-0.419,0.474,1.428,0.003
1.470,-0.420,0.476,1.428,0.003
1.470,-0.420,0.476,1.428,0.003
1.471,-0.420,0.477,1.428,0.003
1.470,-0.420,0.477,1.428,0.003
1.470,-0.422,0.477,1.428,0.003
1.470,-0.422,0.479,1.428,0.003
1.471,-0.422,0.479,1.428,0.003
1.470,-0.420,0.479,1.428,0.003
1.471,-0.419,0.480,1.428,0.003
1.471,-0.419,0.482,1.428,0.003
1.470,-0.419,0.482,1.428,0.003
1.470,-0.417,0.483,1.428,0.003
1.470,-0.417,0.485,1.428,0.003
1.470,-0.417,0.486,1.428,0.003
1.471,-0.417,0.489,1.428,0.003
1.470,-0.416,0.492,1.427,0.003
1.470,-0.417,0.494,1.428,0.003
1.471,-0.417,0.495,1.428,0.003
1.470,-0.417,0.499,1.427,0.003
1.471,-0.416,0.500,1.428,0.003
1.470,-0.416,0.506,1.427,0.003
1.471,-0.416,0.508,1.427,0.003
1.470,-0.416,0.511,1.427,0.003
1.470,-0.416,0.514,1.427,0.003
1.471,-0.416,0.517,1.425,0.003
1.470,-0.416,0.522,1.425,0.003
1.471,-0.416,0.526,1.424,0.003
1.470,-0.416,0.529,1.422,0.003
1.470,-0.416,0.532,1.420,0.003
1.471,-0.416,0.535,1.419,0.003
1.471,-0.416,0.538,1.417,0.003
1.471,-0.416,0.541,1.413,0.003
1.471,-0.414,0.546,1.407,0.003
1.471,-0.413,0.549,1.402,0.003
1.470,-0.413,0.552,1.397,0.003
1.470,-0.413,0.555,1.393,0.003
1.471,-0.413,0.558,1.388,0.003
1.471,-0.413,0.561,1.382,0.003
1.471,-0.411,0.569,1.370,0.003
1.470,-0.411,0.572,1.365,0.003
1.471,-0.411,0.575,1.359,0.003
1.471,-0.411,0.580,1.351,0.003
1.471,-0.410,0.583,1.345,0.003
1.470,-0.410,0.586,1.339,0.003
1.471,-0.408,0.595,1.324,0.003
1.471,-0.407,0.598,1.318,0.003
1.470,-0.405,0.603,1.310,0.003
1.471,-0.405,0.607,1.304,0.003
1.470,-0.403,0.612,1.296,0.003
1.470,-0.402,0.617,1.290,0.003
1.470,-0.400,0.626,1.276,0.003
1.470,-0.399,0.630,1.270,0.003
1.471,-0.399,0.637,1.264,0.003
1.471,-0.397,0.643,1.256,0.003
1.471,-0.397,0.647,1.250,0.003
1.471,-0.396,0.658,1.236,0.003
1.470,-0.396,0.663,1.232,0.003
1.470,-0.396,0.667,1.224,0.003
1.470,-0.396,0.670,1.220,0.003
1.470,-0.394,0.675,1.213,0.003
1.471,-0.396,0.681,1.203,0.003
1.471,-0.394,0.684,1.198,0.003
1.471,-0.394,0.687,1.193,0.003
1.470,-0.396,0.689,1.189,0.003
1.470,-0.396,0.692,1.184,0.003
1.471,-0.396,0.695,1.180,0.003
1.471,-0.394,0.698,1.173,0.003
1.470,-0.394,0.699,1.169,0.003
1.470,-0.394,0.701,1.167,0.003
1.471,-0.394,0.703,1.166,0.003
1.470,-0.394,0.704,1.163,0.003
1.471,-0.394,0.706,1.160,0.003
1.470,-0.393,0.707,1.158,0.003
1.470,-0.393,0.709,1.157,0.003
1.470,-0.391,0.709,1.157,0.003
1.470,-0.390,0.710,1.157,0.003
1.470,-0.387,0.710,1.157,0.003
1.470,-0.387,0.712,1.157,0.003
1.470,-0.385,0.713,1.157,0.003
1.470,-0.383,0.713,1.157,0.003
1.470,-0.382,0.713,1.157,0.003
1.471,-0.380,0.716,1.155,0.003
1.471,-0.380,0.716,1.155,0.003
1.470,-0.380,0.718,1.157,0.003
1.470,-0.380,0.718,1.155,0.003
1.470,-0.379,0.719,1.155,0.003
1.471,-0.379,0.721,1.154,0.003
1.470,-0.379,0.723,1.152,0.003
1.470,-0.379,0.723,1.150,0.003
1.471,-0.377,0.724,1.150,0.003
1.470,-0.379,0.724,1.150,0.003
1.471,-0.377,0.724,1.149,0.003
1.470,-0.377,0.724,1.149,0.003
1.470,-0.376,0.726,1.147,0.003
1.470,-0.376,0.726,1.147,0.003
1.470,-0.374,0.726,1.146,0.003
1.471,-0.373,0.726,1.144,0.003
1.470,-0.371,0.726,1.144,0.003
1.470,-0.370,0.726,1.143,0.003
1.471,-0.368,0.726,1.143,0.003
1.470,-0.367,0.727,1.143,0.003
1.470,-0.362,0.727,1.141,0.003
1.470,-0.360,0.727,1.141,0.003
1.471,-0.357,0.727,1.140,0.003
1.470,-0.356,0.727,1.138,0.003
1.470,-0.354,0.727,1.138,0.003
1.471,-0.350,0.727,1.137,0.003
1.470,-0.348,0.729,1.135,0.003
1.471,-0.347,0.727,1.134,0.003
1.470,-0.344,0.729,1.134,0.003
1.470,-0.342,0.729,1.132,0.003
1.470,-0.339,0.729,1.131,0.003
1.470,-0.336,0.730,1.127,0.003
1.471,-0.334,0.730,1.124,0.003
1.471,-0.333,0.730,1.123,0.003
1.471,-0.331,0.732,1.123,0.003
1.470,-0.330,0.730,1.120,0.003
1.470,-0.327,0.733,1.117,0.003
1.470,-0.325,0.733,1.115,0.003
1.470,-0.324,0.735,1.112,0.003
1.470,-0.322,0.735,1.109,0.003
1.471,-0.321,0.738,1.108,0.003
1.471,-0.318,0.738,1.104,0.003
1.471,-0.314,0.741,1.098,0.003
1.470,-0.314,0.742,1.095,0.003
1.471,-0.311,0.746,1.092,0.003
1.471,-0.310,0.747,1.089,0.003
1.471,-0.308,0.749,1.086,0.003
1.471,-0.304,0.753,1.080,0.003
1.471,-0.301,0.755,1.077,0.003
1.471,-0.299,0.758,1.072,0.003
1.470,-0.296,0.761,1.069,0.003
1.470,-0.295,0.762,1.066,0.003
1.471,-0.290,0.767,1.060,0.003
1.470,-0.288,0.767,1.060,0.003
1.470,-0.288,0.767,1.058,0.003
1.470,-0.288,0.767,1.057,0.003
1.470,-0.288,0.767,1.055,0.003
1.471,-0.288,0.769,1.054,0.003
1.470,-0.288,0.769,1.055,0.003
1.470,-0.288,0.769,1.055,0.003
1.470,-0.288,0.769,1.055,0.003
1.470,-0.288,0.769,1.055,0.003
1.470,-0.288,0.769,1.055,0.003
